DATE,PARTICULARS,DR,CR,TYPE,Label
18-05-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1353.77,NEFT,Online
19-05-2020,UPI  PA    Mr NILRAT  Indian Ba  Raju ca,500.0,0.0,UPI,People
21-05-2020,NEFT  MB  AXMB  Ashok Choprarent,22320.0,0.0,NEFT,Rentals
25-05-2020,UPI  PM    LAXMAN SI  Paytm Pay  Dubu du,1150.0,0.0,PAYTM,People
06-01-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,127.27,NEFT,Online
06-01-2020,POS  CURE WELL DRUG ST  PUNE,982.0,0.0,SWIPE,Medical
06-01-2020,POS  PF*MSW*R H ENTERP  Pune,1475.0,0.0,SWIPE,Others
06-02-2020,INB    TATA DOCOMO CDMA(BILLDESK)  NA,1297.0,0.0,NETBANK,Bills
06-05-2020,UPI  PA    RAMDAS HI  State Ban  Chicken,380.0,0.0,UPI,Rations
06-05-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
06-05-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY,Credit
06-08-2020,ECOM PUR  PAYPAL *NODEC,792.91,0.0,ONLINE,Online
06-09-2020,ECOM PUR  BIGBASKET Ban  Bangalore,375.0,0.0,ONLINE,Rations
05-01-2020,UPI  PA    TASNEEM A  ICICI Ban  BP,2000.0,0.0,UPI,People
05-02-2020,POS  SATYAM MEDIZONE  PUNE,837.0,0.0,SWIPE,Medical
05-02-2020,POS  CURE WELL DRUG ST  PUNE,1479.0,0.0,SWIPE,Medical
05-02-2020,UPI  PA    SHITAL SU  DBS Bank   Wines m,3590.0,0.0,UPI,Wines
05-04-2020,BRN PYMT CARD,928.0,0.0,CC,CC
05-04-2020,UPI  PA    SHITAL SU  DBS Bank   Sheets,2800.0,0.0,UPI,People
05-04-2020,UPI  PM    BharatPe   Yes Bank   Verifie,130.0,0.0,UPI,People
05-05-2020,UPI  PA    SUPRIYA S  HDFC BANK  Expense,5000.0,0.0,UPI,People
05-10-2020,UPI  PA    PRASHANT   Kotak Mah  Chicken,560.0,0.0,UPI,Rations
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,10.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,13.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
05-11-2020,ECOM PUR  PAYPAL *NODEC,792.04,0.0,ONLINE,Online
15-05-2020,UPI  PA    TASNEEM A  ICICI Ban  Whiskey,3000.0,0.0,UPI,Wines
16-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  House,100.0,0.0,UPI,People
16-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  T,0.0,30.0,UPI,People
17-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  Housie,100.0,0.0,UPI,People
17-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  UPI,0.0,15.0,UPI,People
17-05-2020,UPI  PM    BharatPe   Yes Bank   Verifie,648.0,0.0,UPI,People
18-05-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,8.77,NEFT,Online
18-05-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1353.77,NEFT,Online
19-05-2020,UPI  PA    Mr NILRAT  Indian Ba  Raju ca,500.0,0.0,UPI,People
21-05-2020,NEFT  MB  AXMB  Ashok Choprarent,22320.0,0.0,NEFT,Rentals
25-05-2020,UPI  PM    LAXMAN SI  Paytm Pay  Dubu du,1150.0,0.0,PAYTM,People
06-01-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,127.27,NEFT,Online
06-01-2020,POS  CURE WELL DRUG ST  PUNE,982.0,0.0,SWIPE,Medical
06-01-2020,POS  PF*MSW*R H ENTERP  Pune,1475.0,0.0,SWIPE,Others
06-02-2020,INB    TATA DOCOMO CDMA(BILLDESK)  NA,1297.0,0.0,NETBANK,Bills
06-05-2020,UPI  PA    RAMDAS HI  State Ban  Chicken,380.0,0.0,UPI,Rations
06-05-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
06-05-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY,Credit
06-08-2020,ECOM PUR  PAYPAL *NODEC,792.91,0.0,ONLINE,Online
06-09-2020,ECOM PUR  BIGBASKET Ban  Bangalore,375.0,0.0,ONLINE,Rations
06-09-2020,ECOM PUR  BIGBASKET Ban  Bangalore,2518.0,0.0,ONLINE,Rations
06-10-2020,ECOM PUR  Idea cellular  GANDHINAGAR,379.0,0.0,ONLINE,Bills
06-12-2020,INB    PAYU IN,1575.0,0.0,NETBANK,Unknown
06-12-2020,BY CASH DEPOSIT  BNA  SRH      PUNE,0.0,49500.0,CASHDEP,Cash
06-12-2020,BY CASH DEPOSIT  BNA  SRH      PUNE,0.0,32000.0,CASHDEP,Cash
06-12-2020,POS  ANSHI LIFE STYLE  PUNE,1100.0,0.0,SWIPE,Apparels
06-12-2020,ECOM PUR  Bundl Technol,623.0,0.0,ONLINE,Food
13-06-2020,ECOM PUR  Amazon Seller,1896.0,0.0,ONLINE,Online
16-06-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,2052.8,NEFT,Online
17-06-2020,POS  PF*MSW*DWARKA MIT  Pune,30.0,0.0,SWIPE,Others
17-06-2020,UPI  PM    M MART  Paytm Pay  Mmart gr,491.0,0.0,PAYTM,Rations
17-06-2020,UPI  PM    FOOD KRAF  Paytm Pay  Good Kr,235.0,0.0,PAYTM,Food
19-06-2020,POS  PF*PRAKASH CHANDR  Pune,400.0,0.0,SWIPE,People
19-06-2020,POS  SATYAM MEDIZONE  PUNE,1870.0,0.0,SWIPE,Medical
19-06-2020,UPI  PM    Dwarka Ch  Axis Bank  Modula,588.0,0.0,UPI,Medical
19-06-2020,POS  KUMAR WINES  PUNE,530.0,0.0,SWIPE,Wines
19-06-2020,POS  PARICHAY HOTELS P  PUNE,800.0,0.0,SWIPE,Food
24-06-2020,UPI  PM    BilldeskT  ICICI Ban  Pay,1297.0,0.0,UPI,Bills
24-06-2020,ECOM PUR  www airtel in  Mumbai,1059.64,0.0,ONLINE,Bills
24-06-2020,ECOM PUR  Vodafone Indi  Mumbai,500.0,0.0,ONLINE,Bills
25-06-2020,ECOM PUR  BIGBASKET Ban  Bangalore,1530.62,0.0,ONLINE,Rations
25-06-2020,NEFT  MB  AXMB  Ashok Choprarent june ms,36640.0,0.0,NEFT,Rentals
27-06-2020,UPI  PA    YOGIRAJ V  Union Ban  Plumber,1152.0,0.0,UPI,People
28-06-2020,ECOM PUR  SWIGGY  BENGALURU,544.0,0.0,ONLINE,Food
29-06-2020,INB    CCAVENUE COM    CHARGE,2828.0,0.0,NETBANK,Tax
30-06-2020,UPI  PA    RAHUL VIJ  DBS Bank   Coming,7500.0,0.0,UPI,People
30-06-2020,Int Pd    to,0.0,1095.0,INTEREST,Credit
30-06-2020,ECOM PUR  BIGBASKET Ban  Bangalore,1758.0,0.0,ONLINE,Rations
07-02-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,200.0,0.0,UPI,Rations
07-03-2020,BRN PYMT CARD,4727.0,0.0,CC,CC
07-03-2020,ECOM PUR  SWIGGY  BENGALURU,499.0,0.0,ONLINE,Food
07-04-2020,ECOM PUR  Bundl technol  Vijayawada,628.0,0.0,ONLINE,Food
07-10-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,2022.44,NEFT,Online
07-10-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,230.0,0.0,UPI,Rations
07-11-2020,GST @% on Charge,2.7,0.0,TAX,Tax
06-09-2020,ECOM PUR  BIGBASKET Ban  Bangalore,2518.0,0.0,ONLINE,Rations
06-10-2020,ECOM PUR  Idea cellular  GANDHINAGAR,379.0,0.0,ONLINE,Bills
06-12-2020,INB    PAYU IN,1575.0,0.0,NETBANK,Unknown
06-12-2020,BY CASH DEPOSIT  BNA  SRH      PUNE,0.0,49500.0,CASHDEP,Cash
06-12-2020,BY CASH DEPOSIT  BNA  SRH      PUNE,0.0,32000.0,CASHDEP,Cash
06-12-2020,POS  ANSHI LIFE STYLE  PUNE,1100.0,0.0,SWIPE,Apparels
06-12-2020,ECOM PUR  Bundl Technol,623.0,0.0,ONLINE,Food
13-06-2020,ECOM PUR  Amazon Seller,1896.0,0.0,ONLINE,Online
16-06-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,2052.8,NEFT,Online
17-06-2020,POS  PF*MSW*DWARKA MIT  Pune,30.0,0.0,SWIPE,Others
17-06-2020,UPI  PM    M MART  Paytm Pay  Mmart gr,491.0,0.0,PAYTM,Rations
17-06-2020,UPI  PM    FOOD KRAF  Paytm Pay  Good Kr,235.0,0.0,PAYTM,Food
19-06-2020,POS  PF*PRAKASH CHANDR  Pune,400.0,0.0,SWIPE,People
19-06-2020,POS  SATYAM MEDIZONE  PUNE,1870.0,0.0,SWIPE,Medical
19-06-2020,UPI  PM    Dwarka Ch  Axis Bank  Modula,588.0,0.0,UPI,Medical
19-06-2020,POS  KUMAR WINES  PUNE,530.0,0.0,SWIPE,Wines
19-06-2020,POS  PARICHAY HOTELS P  PUNE,800.0,0.0,SWIPE,Food
24-06-2020,UPI  PM    BilldeskT  ICICI Ban  Pay,1297.0,0.0,UPI,Bills
24-06-2020,ECOM PUR  www airtel in  Mumbai,1059.64,0.0,ONLINE,Bills
24-06-2020,ECOM PUR  Vodafone Indi  Mumbai,500.0,0.0,ONLINE,Bills
25-06-2020,ECOM PUR  BIGBASKET Ban  Bangalore,1530.62,0.0,ONLINE,Rations
25-06-2020,NEFT  MB  AXMB  Ashok Choprarent june ms,36640.0,0.0,NEFT,Rentals
27-06-2020,UPI  PA    YOGIRAJ V  Union Ban  Plumber,1152.0,0.0,UPI,People
28-06-2020,ECOM PUR  SWIGGY  BENGALURU,544.0,0.0,ONLINE,Food
29-06-2020,INB    CCAVENUE COM    CHARGE,2828.0,0.0,NETBANK,Tax
30-06-2020,UPI  PA    RAHUL VIJ  DBS Bank   Coming,7500.0,0.0,UPI,People
30-06-2020,Int Pd    to,0.0,1095.0,INTEREST,Credit
30-06-2020,ECOM PUR  BIGBASKET Ban  Bangalore,1758.0,0.0,ONLINE,Rations
07-02-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,200.0,0.0,UPI,Rations
07-03-2020,BRN PYMT CARD,4727.0,0.0,CC,CC
07-03-2020,ECOM PUR  SWIGGY  BENGALURU,499.0,0.0,ONLINE,Food
07-04-2020,ECOM PUR  Bundl technol  Vijayawada,628.0,0.0,ONLINE,Food
07-10-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,2022.44,NEFT,Online
07-10-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,230.0,0.0,UPI,Rations
07-11-2020,GST @% on Charge,2.7,0.0,TAX,Tax
07-11-2020,Consolidated Charges for A  c,15.0,0.0,TAX,Tax
13-07-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,550.0,0.0,UPI,Rations
13-07-2020,MOB  TPFT  NAVIN SINGH,0.0,100000.0,NETBANK,Transfer
14-07-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
15-07-2020,INB    PAYU IN,1499.0,0.0,NETBANK,Unknown
20-07-2020,UPI  PA    GANESH SU  State Ban  UPI,3500.0,0.0,UPI,People
20-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1413.37,NEFT,Online
22-07-2020,NEFT  MB  AXMB  Ashok Choprarent without,23000.0,0.0,NEFT,Rentals
22-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,317.39,NEFT,Online
23-07-2020,UPI  PA    JASPREET   HDFC BANK  Whiskey,3500.0,0.0,UPI,Wines
24-07-2020,Dr Card Charges ANNUAL XXXXXXXX,354.0,0.0,TAX,Vehicles
24-07-2020,ECOM PUR  Amazon Seller,129.0,0.0,ONLINE,Online
24-07-2020,UPI  PA    SHAKTIPAD  United Ba  Cylinde,2460.0,0.0,UPI,People
27-07-2020,ECOM PUR  Bundl technol  Vijayawada,484.0,0.0,ONLINE,Food
28-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1996.04,NEFT,Online
30-07-2020,UPI  PA    SHAKTIPAD  United Ba  nd cyl,1500.0,0.0,UPI,People
31-07-2020,ECOM PUR  Amazon Pay,915.26,0.0,ONLINE,Online
08-01-2020,ECOM PUR  VODAFONE MOBI  NOIDA,1236.96,0.0,ONLINE,Bills
08-02-2020,ECOM PUR  BIGBASKET Ban  Bangalore,2637.0,0.0,ONLINE,Rations
08-02-2020,ECOM PUR  SWIGGY,655.0,0.0,ONLINE,Food
08-03-2020,BRN PYMT CARD,2060.0,0.0,CC,CC
08-03-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,316.97,NEFT,Online
08-04-2020,INB    PAYTM MOBILE SOLUTIONS PVT LTD,299.0,0.0,NETBANK,Commodity
08-07-2020,POS  JYOTI ENTERPRISES  PUNE,720.0,0.0,SWIPE,Others
08-12-2020,UPI  PM    BharatPe   Yes Bank   Verifie,565.0,0.0,UPI,People
13-08-2020,ECOM PUR  Innovative Re  Bangalore,2990.0,0.0,ONLINE,Hotel
15-08-2020,UPI  PA    CURE WELL  Kotak Mah  Sitagli,1300.0,0.0,UPI,Medical
15-08-2020,POS  KFC SAPPHIRE  PUNE,503.0,0.0,SWIPE,Food
16-08-2020,MOB  TPFT  RENU SINGH,0.0,5000.0,NETBANK,Transfer
17-08-2020,NEFT  MB  AXMB  Ashok Choprarent,25510.0,0.0,NEFT,Rentals
17-08-2020,ECOM PUR  Bharti Airtel  NewDelhi,470.82,0.0,ONLINE,Bills
18-08-2020,UPI  PA    SHACHI SH  State Ban  LPG,0.0,4500.0,UPI,People
19-08-2020,POS  SUBWAY  PUNE,420.0,0.0,SWIPE,Food
19-08-2020,UPI  PA    KAPURA RA  Axis Bank  Su teej,1500.0,0.0,UPI,People
19-08-2020,UPI  PA    KAPURA RA  Axis Bank  Su teej,1200.0,0.0,UPI,People
21-08-2020,POS  MSW*DWARKA MITHAS  Pune,1193.0,0.0,SWIPE,Food
07-11-2020,Consolidated Charges for A  c,15.0,0.0,TAX,Tax
13-07-2020,UPI  PA    SHAKTIPAD  United Ba  Chicken,550.0,0.0,UPI,Rations
13-07-2020,MOB  TPFT  NAVIN SINGH,0.0,100000.0,NETBANK,Transfer
14-07-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
15-07-2020,INB    PAYU IN,1499.0,0.0,NETBANK,Unknown
20-07-2020,UPI  PA    GANESH SU  State Ban  UPI,3500.0,0.0,UPI,People
20-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1413.37,NEFT,Online
22-07-2020,NEFT  MB  AXMB  Ashok Choprarent without,23000.0,0.0,NEFT,Rentals
22-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,317.39,NEFT,Online
23-07-2020,UPI  PA    JASPREET   HDFC BANK  Whiskey,3500.0,0.0,UPI,Wines
24-07-2020,Dr Card Charges ANNUAL XXXXXXXX,354.0,0.0,TAX,Vehicles
24-07-2020,ECOM PUR  Amazon Seller,129.0,0.0,ONLINE,Online
24-07-2020,UPI  PA    SHAKTIPAD  United Ba  Cylinde,2460.0,0.0,UPI,People
27-07-2020,ECOM PUR  Bundl technol  Vijayawada,484.0,0.0,ONLINE,Food
28-07-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,1996.04,NEFT,Online
30-07-2020,UPI  PA    SHAKTIPAD  United Ba  nd cyl,1500.0,0.0,UPI,People
31-07-2020,ECOM PUR  Amazon Pay,915.26,0.0,ONLINE,Online
08-01-2020,ECOM PUR  VODAFONE MOBI  NOIDA,1236.96,0.0,ONLINE,Bills
08-02-2020,ECOM PUR  BIGBASKET Ban  Bangalore,2637.0,0.0,ONLINE,Rations
08-02-2020,ECOM PUR  SWIGGY,655.0,0.0,ONLINE,Food
08-03-2020,BRN PYMT CARD,2060.0,0.0,CC,CC
08-03-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,316.97,NEFT,Online
08-04-2020,INB    PAYTM MOBILE SOLUTIONS PVT LTD,299.0,0.0,NETBANK,Commodity
08-07-2020,POS  JYOTI ENTERPRISES  PUNE,720.0,0.0,SWIPE,Others
08-12-2020,UPI  PM    BharatPe   Yes Bank   Verifie,565.0,0.0,UPI,People
13-08-2020,ECOM PUR  Innovative Re  Bangalore,2990.0,0.0,ONLINE,Hotel
15-08-2020,UPI  PA    CURE WELL  Kotak Mah  Sitagli,1300.0,0.0,UPI,Medical
15-08-2020,POS  KFC SAPPHIRE  PUNE,503.0,0.0,SWIPE,Food
16-08-2020,MOB  TPFT  RENU SINGH,0.0,5000.0,NETBANK,Transfer
17-08-2020,NEFT  MB  AXMB  Ashok Choprarent,25510.0,0.0,NEFT,Rentals
17-08-2020,ECOM PUR  Bharti Airtel  NewDelhi,470.82,0.0,ONLINE,Bills
18-08-2020,UPI  PA    SHACHI SH  State Ban  LPG,0.0,4500.0,UPI,People
19-08-2020,POS  SUBWAY  PUNE,420.0,0.0,SWIPE,Food
19-08-2020,UPI  PA    KAPURA RA  Axis Bank  Su teej,1500.0,0.0,UPI,People
19-08-2020,UPI  PA    KAPURA RA  Axis Bank  Su teej,1200.0,0.0,UPI,People
21-08-2020,POS  MSW*DWARKA MITHAS  Pune,1193.0,0.0,SWIPE,Food
22-08-2020,INB    TECHPROCESS SOLUTIONS LTD,483.0,0.0,NETBANK,Commodity
23-08-2020,UPI  PA    CURE WELL  Kotak Mah  Glimisa,393.0,0.0,UPI,Medical
27-08-2020,POS  PARICHAY HOTELS P  PUNE,656.0,0.0,SWIPE,Food
28-08-2020,POS  SAI PETRO HUB IOC  PUNE,1000.0,0.0,SWIPE,Fuel
29-08-2020,POS  MC DONALDS  PUNE,915.98,0.0,SWIPE,Food
29-08-2020,POS  JIJAI PETROLEUM  SATARA,1000.0,0.0,SWIPE,Fuel
30-08-2020,POS  MC DONALDS  PUNE,2645.0,0.0,SWIPE,Food
31-08-2020,POS  SHREE SERVICE STA  PUNE,1000.0,0.0,SWIPE,Fuel
31-08-2020,VISA MERCH Refund   AUG   SAI PETRO HUB IOCL,0.0,7.5,SWIPE,Credit
09-01-2020,VISA MERCH Refund   AUG   JIJAI PETROLEUM,0.0,7.5,SWIPE,Credit
09-01-2020,POS  BPCL BELDARE PATI  PUNE,992.5,0.0,SWIPE,Fuel
09-02-2020,BRN PYMT CARD,1278.0,0.0,CC,CC
09-02-2020,UPI  PA    JASPREET   HDFC BANK  Baashos,1139.0,0.0,UPI,Hotel
09-02-2020,INB    PAYU IN,549.0,0.0,NETBANK,Unknown
09-03-2020,UPI  PA    RAJGOPAL   ICICI Ban  Mcdonal,0.0,900.0,UPI,People
09-03-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
09-03-2020,VISA MERCH Refund   AUG   SHREE SERVICE STATION,0.0,7.5,SWIPE,Credit
09-07-2020,IMPS  PA    ARURAG  DBSBANK   X,4005.9,0.0,IMPS,People
09-07-2020,VISA MERCH Refund   SEP   KEDARI SERVICE STATIO,0.0,7.5,SWIPE,Credit
09-08-2020,UPI  PM    BharatPe   Yes Bank   Verifie,633.0,0.0,UPI,People
09-09-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
09-10-2020,ECOM PUR  Bharti Airtel  NewDelhi,588.82,0.0,ONLINE,Bills
09-10-2020,ECOM PUR  Bundl technol  Vijayawada,436.0,0.0,ONLINE,Food
09-10-2020,ECOM PUR  Bundl technol  Vijayawada,187.0,0.0,ONLINE,Food
09-11-2020,UPI  PM      Babulal  Axis Bank  Amardee,6696.0,0.0,UPI,People
09-11-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,41000.0,CASHDEP,Cash
09-11-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,16000.0,CASHDEP,Cash
09-11-2020,NEFT  MB  AXMB  Supriya Shahiexpenses,16000.0,0.0,NEFT,Transfer
09-12-2020,VISA MERCH Refund   SEP   KEDARI SERVICE STATIO,0.0,7.5,SWIPE,Credit
16-09-2020,IMPS  PA    SHACHISH  ICICIBA N,0.0,50000.0,IMPS,People
17-09-2020,NEFT  MB  AXMB  Rahul Pardeshi DBSautoca,2500.0,0.0,NEFT,Vehicles
17-09-2020,NEFT  MB  AXMB  Ashok Choprarent,25740.0,0.0,NEFT,Rentals
17-09-2020,ECOM PUR  Amazon Seller,399.0,0.0,ONLINE,Online
18-09-2020,UPI  PA    VISHVAJEE  Union Ban  Wap an,600.0,0.0,UPI,People
19-09-2020,POS  D J PETROLEUM  PUNE,1000.0,0.0,SWIPE,Fuel
22-08-2020,INB    TECHPROCESS SOLUTIONS LTD,483.0,0.0,NETBANK,Commodity
23-08-2020,UPI  PA    CURE WELL  Kotak Mah  Glimisa,393.0,0.0,UPI,Medical
27-08-2020,POS  PARICHAY HOTELS P  PUNE,656.0,0.0,SWIPE,Food
28-08-2020,POS  SAI PETRO HUB IOC  PUNE,1000.0,0.0,SWIPE,Fuel
29-08-2020,POS  MC DONALDS  PUNE,915.98,0.0,SWIPE,Food
29-08-2020,POS  JIJAI PETROLEUM  SATARA,1000.0,0.0,SWIPE,Fuel
30-08-2020,POS  MC DONALDS  PUNE,2645.0,0.0,SWIPE,Food
31-08-2020,POS  SHREE SERVICE STA  PUNE,1000.0,0.0,SWIPE,Fuel
31-08-2020,VISA MERCH Refund   AUG   SAI PETRO HUB IOCL,0.0,7.5,SWIPE,Credit
09-01-2020,VISA MERCH Refund   AUG   JIJAI PETROLEUM,0.0,7.5,SWIPE,Credit
09-01-2020,POS  BPCL BELDARE PATI  PUNE,992.5,0.0,SWIPE,Fuel
09-02-2020,BRN PYMT CARD,1278.0,0.0,CC,CC
09-02-2020,UPI  PA    JASPREET   HDFC BANK  Baashos,1139.0,0.0,UPI,Hotel
09-02-2020,INB    PAYU IN,549.0,0.0,NETBANK,Unknown
09-03-2020,UPI  PA    RAJGOPAL   ICICI Ban  Mcdonal,0.0,900.0,UPI,People
09-03-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
09-03-2020,VISA MERCH Refund   AUG   SHREE SERVICE STATION,0.0,7.5,SWIPE,Credit
09-07-2020,IMPS  PA    ARURAG  DBSBANK   X,4005.9,0.0,IMPS,People
09-07-2020,VISA MERCH Refund   SEP   KEDARI SERVICE STATIO,0.0,7.5,SWIPE,Credit
09-08-2020,UPI  PM    BharatPe   Yes Bank   Verifie,633.0,0.0,UPI,People
09-09-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
09-10-2020,ECOM PUR  Bharti Airtel  NewDelhi,588.82,0.0,ONLINE,Bills
09-10-2020,ECOM PUR  Bundl technol  Vijayawada,436.0,0.0,ONLINE,Food
09-10-2020,ECOM PUR  Bundl technol  Vijayawada,187.0,0.0,ONLINE,Food
09-11-2020,UPI  PM      Babulal  Axis Bank  Amardee,6696.0,0.0,UPI,People
09-11-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,41000.0,CASHDEP,Cash
09-11-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,16000.0,CASHDEP,Cash
09-11-2020,NEFT  MB  AXMB  Supriya Shahiexpenses,16000.0,0.0,NEFT,Transfer
09-12-2020,VISA MERCH Refund   SEP   KEDARI SERVICE STATIO,0.0,7.5,SWIPE,Credit
16-09-2020,IMPS  PA    SHACHISH  ICICIBA N,0.0,50000.0,IMPS,People
17-09-2020,NEFT  MB  AXMB  Rahul Pardeshi DBSautoca,2500.0,0.0,NEFT,Vehicles
17-09-2020,NEFT  MB  AXMB  Ashok Choprarent,25740.0,0.0,NEFT,Rentals
17-09-2020,ECOM PUR  Amazon Seller,399.0,0.0,ONLINE,Online
18-09-2020,UPI  PA    VISHVAJEE  Union Ban  Wap an,600.0,0.0,UPI,People
19-09-2020,POS  D J PETROLEUM  PUNE,1000.0,0.0,SWIPE,Fuel
21-09-2020,INB    UDEMY INDIA(BILLDESK)  NA,455.0,0.0,NETBANK,Bills
21-09-2020,UPI  PM    AMAZON SE  HDFC BANK  Tab ika,3830.0,0.0,UPI,Online
22-09-2020,VISA MERCH Refund   SEP   D J PETROLEUM,0.0,7.5,SWIPE,Credit
23-09-2020,ECOM PUR  Amazon in  Gro,640.0,0.0,ONLINE,Online
24-09-2020,ECOM PUR  Amazon Seller,499.0,0.0,ONLINE,Online
26-09-2020,ECOM PUR  Amazon Seller,4644.0,0.0,ONLINE,Online
28-09-2020,ECOM PUR  Vodafone Idea  Mumbai,1000.64,0.0,ONLINE,Bills
28-09-2020,NEFT  SBIN  Mrs  SONIKA BHANDARI    ATTN,0.0,9999.0,NEFT,People
30-09-2020,ECOM PUR  Swiggy,611.0,0.0,ONLINE,Food
30-09-2020,Int Pd    to,0.0,1132.0,INTEREST,Credit
10-01-2020,NEFT  MB  AXMB  Supriya Shahikharcha,15000.0,0.0,NEFT,People
10-01-2020,ECOM PUR  AMAZON INDIA  Bangalore,799.0,0.0,ONLINE,Online
10-02-2020,ECOM PUR  Bundl Technol,917.0,0.0,ONLINE,Food
10-02-2020,ECOM PUR  Bundl Technol,917.0,0.0,ONLINE,Food
10-02-2020,ECOM PUR  Zomato  GURGAON,397.5,0.0,ONLINE,Food
10-03-2020,BRN PYMT CARD,3700.0,0.0,CC,CC
10-05-2020,VISA MERCH Refund   OCT   SWIGGY,0.0,917.0,SWIPE,Food
10-06-2020,VISA MERCH Refund   OCT   AMAZON,0.0,719.0,SWIPE,Credit
10-07-2020,POS  CURE WELL DRUG ST  PUNE,931.0,0.0,SWIPE,Medical
10-07-2020,ECOM PUR  WWW AIRTEL IN  GURGAON,2829.0,0.0,ONLINE,Bills
10-09-2020,ECOM PUR  SWIGGY,303.0,0.0,ONLINE,Food
13-10-2020,ECOM PUR  AIRTEL  RP  GALURU KA,352.0,0.0,ONLINE,Bills
13-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM,Ciggs
16-10-2020,POS  KUMAR WINES  PUNE,940.0,0.0,SWIPE,Wines
16-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM,Ciggs
16-10-2020,ECOM PUR  ZOMATO,503.0,0.0,ONLINE,Food
17-10-2020,ECOM PUR  Swiggy,195.0,0.0,ONLINE,Food
18-10-2020,GST @% on Charge,2.7,0.0,TAX,Tax
18-10-2020,Consolidated Charges for A  c,15.0,0.0,TAX,Tax
19-10-2020,POS  ISHWAR SERVICE ST  PUNE,1000.0,0.0,SWIPE,Fuel
19-10-2020,ATM CASH  sada shiv peth pun  Pune,4000.0,0.0,CASHWD,Cash
19-10-2020,UPI  PA    HANUMAN    Paytm Pay  Xerox,4.0,0.0,PAYTM,People
19-10-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24650.0,0.0,NEFT,Rentals
20-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM,Ciggs
